,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,9,9,11,12,13,13,13,12,11,11,13,14,17,18,19,21,22,28,27,23,14,12,13,15,16,16,14,14,17,17,20,17,19,22,23,23,22,20,18,20,19,17,19,22,21,20,17,19,20,21,22,22,24,24,23,18,17,18,18,21,25,29,33,34,35,31,30,28,24,23,23,29,30,29,29,25,32,28,12,13,28,31,30,27,29,31,31,25,17,32,32,36,31,31,30,30,27,17,15,26,30,33,24,23,25,28,29,28,28,29,29,29,30,31,31,31,31,29,29,28,30,30,31,30,30,29,29,29,28,27,26,29,28,29,26,26,25,26,31,30,26,24,24,24,23,23,29,28,25,26,27,29,32,31,27,24,24,23,27,28,25,25,26,27,27,28,28,26,23,25,26,25,23,24,25,26,25,27,28,26,26,26,26,27,28,26,23,24,25,26,26,29,26,27,27,26,26,27,30,29,27,25,25,26,24,25,25,25,25,23,23,25,26,28,26,23,27,25,22,22,20,19,18,19,18,14,12,13,8,8,8,9,15,10,7,14,11,24,22,3,2,1,2,4,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,7,9,10,12,13,13,13,12,13,13,14,18,20,21,21,22,25,25,22,15,10,12,16,16,14,13,11,12,12,16,12,9,19,21,21,20,20,18,17,18,20,18,19,20,21,19,17,18,20,21,21,23,23,25,26,26,17,15,12,12,12,17,26,33,35,34,33,30,29,22,22,23,26,28,28,27,34,31,28,13,29,35,32,29,30,30,34,36,28,22,19,35,36,27,28,35,30,25,15,15,36,34,32,24,27,27,28,28,29,29,29,30,31,29,30,31,31,28,28,30,30,29,30,30,27,28,29,30,29,27,29,29,28,26,26,25,25,31,29,27,24,24,24,24,25,31,26,26,23,24,28,32,31,25,26,22,23,25,28,26,25,25,28,28,28,28,25,25,24,23,26,23,25,26,26,26,25,25,25,27,27,26,22,27,26,24,23,26,27,28,28,28,28,28,25,28,27,29,26,25,25,25,24,25,26,26,27,26,23,25,26,27,26,25,26,26,22,21,21,21,23,14,12,11,11,10,10,8,7,0,-7,-7,-3,0,0,-2,0,14,9,7,5,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,8,10,12,13,14,14,15,14,13,16,18,19,20,22,23,21,19,13,11,12,14,16,17,18,18,15,13,10,10,12,16,17,17,19,19,19,19,18,18,21,21,19,20,20,18,18,19,20,21,22,22,25,29,31,27,26,20,15,16,16,19,21,29,27,30,32,33,31,30,25,21,22,24,27,28,34,36,32,14,13,28,36,38,34,34,31,33,35,35,24,22,29,30,33,35,36,26,21,19,36,34,28,28,28,28,28,30,30,30,29,29,30,32,31,31,30,31,30,30,30,29,28,28,25,28,28,28,26,29,33,28,26,28,25,25,32,29,28,25,24,25,24,24,29,26,24,23,22,27,31,30,28,26,25,25,26,27,26,25,26,27,27,27,26,25,26,25,22,26,24,24,28,28,25,24,24,26,28,29,28,27,26,26,25,26,27,27,28,28,28,28,27,27,28,30,26,26,25,25,25,25,27,26,28,26,24,27,26,27,25,25,26,24,22,19,25,23,16,15,14,11,10,8,7,6,0,-3,0,0,0,0,0,0,1,5,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,3,5,7,9,11,12,13,14,15,14,14,16,17,18,20,22,21,19,18,13,11,11,12,14,17,18,17,16,16,13,11,12,15,17,17,16,17,20,19,19,20,22,19,21,18,19,19,19,19,20,21,21,19,24,28,29,28,26,23,22,19,19,20,20,20,23,23,30,32,32,31,29,23,21,21,25,25,27,25,34,27,24,13,15,37,38,37,34,30,33,35,37,27,25,26,31,38,38,33,22,20,16,24,31,28,28,29,28,30,30,30,28,30,31,32,31,29,30,30,30,29,30,31,30,27,25,27,28,27,26,29,32,29,25,25,26,25,31,29,27,26,22,24,24,24,29,26,24,23,22,29,31,30,28,25,23,25,29,26,26,25,25,29,28,27,25,25,26,27,23,24,24,25,28,26,26,24,26,26,27,26,26,27,21,26,24,26,24,27,28,28,27,28,27,27,26,28,27,26,25,24,25,26,28,27,27,24,24,25,25,27,23,22,24,20,20,24,24,23,16,15,14,10,8,7,0,-3,0,0,0,0,0,0,0,0,1,2,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,8,10,11,13,14,17,15,14,15,16,18,22,22,16,15,16,17,15,15,12,12,14,16,17,16,14,14,15,15,15,16,16,17,17,17,18,19,20,29,29,18,19,17,18,19,19,20,20,21,20,18,24,26,26,25,25,23,23,23,24,24,24,21,26,24,24,28,31,32,31,27,21,19,22,24,21,18,37,36,29,16,13,14,19,37,38,36,28,26,37,33,30,23,23,32,41,42,26,24,24,30,29,29,30,31,31,30,30,31,31,32,33,32,29,30,30,30,30,30,30,30,30,29,30,26,25,27,28,34,32,26,25,23,24,29,28,28,27,26,25,23,24,28,26,24,24,23,29,31,32,27,24,25,28,29,27,24,24,25,30,28,23,24,26,25,25,24,25,24,27,27,27,26,24,24,27,29,28,28,28,20,26,26,27,25,28,27,28,27,27,27,28,28,26,29,27,24,26,27,27,25,25,24,24,26,25,27,27,24,24,24,25,25,23,16,14,13,12,7,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,3,4,10,10,10,10,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,7,9,10,13,15,18,16,15,14,17,19,20,16,10,8,9,13,15,17,17,16,13,13,13,15,16,16,16,15,13,14,15,16,16,17,18,17,18,21,23,21,19,22,18,18,20,21,22,22,21,19,21,23,25,25,24,23,22,23,25,26,28,27,28,28,28,25,26,25,31,31,27,21,18,22,26,28,33,29,27,30,32,24,25,13,22,40,38,31,25,32,34,38,26,22,22,35,33,28,27,27,28,28,31,32,30,31,31,32,31,31,31,31,30,30,29,30,31,31,30,31,33,31,31,28,28,25,23,27,32,26,25,24,23,27,27,27,29,27,25,21,27,28,26,24,24,23,24,31,32,26,24,23,28,29,26,22,24,26,28,26,23,23,26,25,26,25,25,24,24,27,26,25,24,25,25,28,26,26,27,26,23,26,28,25,27,27,26,26,27,28,30,27,28,29,26,26,28,27,26,25,24,24,25,26,26,24,23,23,25,24,21,20,16,16,15,9,5,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,4,5,6,9,10,13,14,17,17,15,14,18,20,19,15,8,7,8,9,12,15,16,16,15,13,12,14,15,16,15,15,14,14,13,16,16,17,17,17,17,19,22,24,22,20,24,19,21,22,22,22,22,22,22,23,26,25,25,26,24,24,25,26,28,28,28,29,30,36,17,19,29,31,32,28,24,19,17,23,34,34,27,26,25,35,34,19,12,24,38,33,35,24,29,36,30,28,22,25,34,35,29,28,28,29,32,30,31,32,33,31,31,32,31,31,29,30,29,30,30,31,31,31,33,32,32,29,28,25,25,32,31,28,25,24,23,27,28,30,28,27,26,26,24,27,27,23,24,24,26,31,33,26,24,24,28,28,27,23,22,27,27,25,24,24,24,26,27,24,23,24,26,25,24,26,24,26,27,28,27,27,26,27,24,27,28,27,26,27,27,27,26,30,30,27,29,29,27,27,28,27,27,25,24,24,25,24,25,24,23,23,24,22,21,17,13,15,12,7,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,7,8,9,12,14,17,18,18,18,20,20,14,9,6,6,6,7,8,9,12,12,15,15,14,12,12,14,14,14,14,15,15,16,16,16,17,17,18,19,19,19,20,26,20,21,20,24,25,24,24,24,23,23,25,25,26,25,25,26,27,28,30,31,30,31,32,34,37,37,28,25,26,33,34,29,21,14,14,15,21,28,28,27,29,30,26,23,16,38,39,41,40,22,38,34,26,26,36,32,28,30,30,29,30,32,33,32,32,33,32,31,31,32,29,32,31,29,30,30,31,31,31,32,31,31,30,26,21,26,33,28,26,26,23,28,27,29,29,26,26,27,29,25,24,27,24,25,24,30,30,26,24,26,28,28,27,24,25,25,25,25,23,26,23,26,26,25,25,24,26,25,26,23,23,25,26,26,27,27,27,27,27,27,28,27,27,26,28,28,31,30,30,29,28,28,29,30,28,28,27,24,24,26,23,25,25,22,22,22,19,19,16,15,16,10,9,5,0,-4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,9,10,12,14,18,21,22,20,19,18,12,8,7,7,7,7,8,9,11,11,13,15,15,14,13,14,14,14,14,15,15,16,17,16,18,18,18,19,19,20,20,22,24,22,20,22,23,27,26,24,24,25,26,26,26,27,29,31,28,29,31,31,31,32,32,33,34,37,37,32,24,26,32,33,32,26,16,15,17,25,23,27,29,31,29,28,18,17,36,42,43,24,38,37,28,27,36,35,27,30,30,29,33,33,33,32,33,33,33,31,32,32,29,32,32,30,29,29,31,33,32,32,31,33,30,27,22,26,32,29,28,26,24,29,27,29,28,26,26,29,29,27,25,26,26,24,24,28,29,26,25,26,28,28,25,25,27,24,24,23,27,25,24,26,24,25,23,24,26,26,25,24,23,25,26,26,25,24,25,26,27,26,27,27,26,27,26,28,31,31,29,29,30,30,29,28,27,25,26,24,24,25,25,25,24,22,22,22,19,17,18,17,12,9,8,0,-3,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,7,8,10,11,14,16,23,24,23,17,9,10,9,9,9,9,9,8,8,9,10,11,13,14,14,15,15,14,15,15,15,16,16,17,18,19,19,19,19,19,19,20,20,22,22,23,27,24,20,23,23,24,24,24,25,26,28,30,30,33,31,31,33,33,33,33,33,33,34,35,35,35,35,25,23,23,31,33,31,31,30,22,19,20,21,30,33,32,28,24,19,15,44,41,27,37,33,30,26,35,31,32,33,33,32,32,33,33,33,33,32,32,33,32,32,33,33,33,30,28,29,32,32,29,30,35,33,26,26,27,29,30,28,26,25,29,29,29,28,26,24,28,28,27,29,31,25,24,26,28,28,24,28,29,29,28,25,27,27,26,24,25,28,27,24,26,26,24,23,22,26,26,25,22,22,23,25,26,25,25,25,26,27,27,25,27,26,26,25,29,31,32,31,32,29,29,27,27,25,25,25,25,23,23,24,24,23,22,22,20,17,16,14,13,10,6,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,8,9,11,13,18,23,26,20,18,10,5,5,7,7,8,8,9,9,9,9,9,10,13,14,14,15,15,15,15,15,16,16,17,18,18,19,20,20,19,19,20,20,20,21,21,21,22,23,23,26,24,25,27,31,31,26,32,32,32,33,33,33,33,34,35,35,35,36,37,37,37,36,36,35,35,32,25,19,20,23,31,33,32,33,30,30,32,33,33,33,30,19,19,16,40,35,36,32,27,35,36,31,33,33,32,33,35,33,33,33,33,33,33,33,32,32,33,35,31,29,28,28,29,31,33,35,32,27,24,27,30,29,28,27,29,23,27,28,28,26,27,25,26,24,30,27,25,24,26,28,27,22,27,27,26,27,27,26,25,24,23,28,25,25,26,26,25,26,23,24,27,26,25,23,22,25,26,27,26,25,26,26,26,26,27,26,26,26,27,31,31,30,31,33,29,28,26,27,28,25,26,22,23,24,24,23,22,21,20,17,17,15,12,11,6,-2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,8,10,12,14,21,25,24,18,14,7,4,4,6,6,7,8,8,8,9,9,9,10,11,13,14,15,15,15,15,16,17,17,17,18,19,20,20,20,20,20,20,21,21,21,21,22,21,22,22,22,28,25,31,33,35,35,33,33,33,33,35,34,34,34,35,35,35,36,37,38,38,38,37,36,36,36,35,27,21,20,18,29,30,33,34,33,33,34,34,36,33,24,19,14,39,39,37,36,26,37,34,31,34,34,33,33,34,33,33,34,33,34,34,34,33,33,33,34,33,33,28,27,30,32,33,36,35,31,27,28,27,27,28,26,32,26,23,26,28,27,29,27,25,22,32,27,26,26,26,28,26,23,27,28,27,26,27,26,25,24,27,26,25,26,26,27,25,25,25,25,27,26,25,23,23,26,27,25,26,25,24,27,25,26,25,24,26,27,28,32,32,30,31,32,28,28,28,27,27,26,26,22,24,24,24,23,22,21,20,17,16,15,11,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,6,6,8,12,18,22,25,24,20,13,9,4,4,3,4,4,4,5,5,6,8,8,10,10,11,11,12,13,14,16,17,17,18,19,19,19,20,21,21,21,21,21,22,22,21,21,21,22,23,23,25,26,28,28,29,29,30,32,33,33,31,31,32,32,33,33,34,35,35,36,36,36,37,38,38,37,37,36,37,36,35,33,26,18,17,18,17,26,38,39,37,37,37,35,30,17,28,38,39,38,34,24,31,32,33,35,34,33,34,34,34,33,33,34,33,33,34,33,32,33,34,34,28,26,31,32,32,36,37,31,29,29,30,25,27,29,33,25,28,24,27,27,30,29,25,26,29,27,27,27,26,26,26,26,25,26,26,28,26,25,25,25,27,25,24,26,25,26,27,24,25,27,24,25,24,24,23,24,25,26,24,26,26,26,24,26,27,24,28,27,28,30,31,30,31,29,28,27,27,27,26,24,23,22,24,23,24,23,24,23,18,16,14,12,7,5,0,0,0,0,0,0,0,0,5,8,7,7,5,6,4,4,4,3,2,1,1,1,1,1,2,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,5,7,9,8,12,17,23,25,23,20,15,7,5,3,3,3,3,3,4,4,5,6,7,7,8,8,9,10,11,13,13,15,16,16,17,17,18,18,18,17,18,18,19,20,21,21,21,21,21,21,23,24,25,25,25,28,27,27,30,30,29,30,33,31,31,31,32,33,33,33,34,35,36,36,36,37,38,38,38,37,38,37,38,39,33,24,26,22,18,19,30,37,40,38,38,37,36,27,16,14,39,39,35,26,31,33,33,35,35,34,34,34,34,33,34,34,34,34,34,33,33,33,33,35,32,26,29,31,31,35,36,35,28,28,32,26,24,29,31,26,29,29,23,25,27,27,25,26,28,27,26,26,26,26,26,26,25,25,27,28,27,25,25,29,27,26,23,26,26,27,29,25,25,28,27,25,23,23,24,25,24,26,26,25,27,24,26,26,25,26,28,27,27,29,30,32,31,29,28,28,25,25,25,23,24,22,23,22,25,24,25,18,17,15,12,10,6,0,0,0,0,0,0,0,0,7,8,9,9,8,8,9,10,10,7,4,2,1,2,2,2,2,4,5,1,0,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,5,5,5,4,6,11,18,28,24,20,13,11,4,4,3,3,3,3,3,4,4,5,5,6,6,6,7,8,9,9,9,11,12,12,12,12,13,14,15,16,16,17,18,18,19,20,20,20,20,20,20,21,22,23,24,25,25,26,28,28,27,27,28,28,28,30,33,32,31,32,32,30,29,27,32,33,33,34,35,37,37,36,36,36,39,40,36,36,33,32,33,23,20,24,35,41,41,40,40,34,24,19,18,37,36,33,31,34,33,34,35,35,35,35,34,34,34,35,34,34,35,34,33,31,35,37,35,26,30,31,32,34,35,37,32,30,35,29,24,35,34,25,24,24,26,29,29,26,26,27,27,29,31,25,24,27,28,26,25,28,27,26,27,24,24,28,25,25,25,24,24,28,27,24,27,30,26,23,22,23,24,23,25,27,24,25,25,26,25,26,24,27,26,27,30,31,30,31,29,29,27,28,26,26,25,22,23,24,23,23,26,26,24,18,16,12,8,6,0,0,0,0,0,0,0,6,18,13,8,4,2,2,1,2,5,5,7,6,7,6,5,4,4,4,0,0,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
